Transaction_ID,Date,Department,Expense_Category,Region,Payment_Method,Revenue,Expense,Profit,Manager,Employees_Count,Country,Currency
1798,2025-08-05,Marketing,Training,Central,UPI,114325,84807,29518,Ravi,33,India,INR
1799,2025-06-21,Legal,Maintenance,International,Card,74666,57420,17246,Shruti,38,US,USD
1800,2025-09-17,Support,Contractors,South,Cash,145085,2470,142615,Kabir,49,India,INR
1801,2025-09-17,Operations,Contractors,Central,"Bank Transfer",119412,24193,95219,Karan,55,India,INR
1802,2025-08-03,Procurement,Contractors,West,Cash,91197,71660,19537,Tara,45,India,INR
1803,2025-03-18,Finance,Advertising,South,Cash,71826,35763,36063,Vikram,49,India,INR
1804,2025-10-08,R&D,Maintenance,International,Cash,115734,88038,27696,Divya,55,US,USD
1805,2025-03-19,HR,Travel,International,Card,17670,13135,4535,Amit,53,US,USD
1806,2025-01-12,R&D,Utilities,West,"Bank Transfer",54861,5002,49859,Divya,55,India,INR
1807,2025-05-23,IT,Utilities,Central,Cash,124257,69307,54950,Neha,51,India,INR
1808,2025-11-18,IT,Contractors,South,"Bank Transfer",6853,3037,3816,Neha,51,India,INR
1809,2025-01-06,Legal,Training,South,"Bank Transfer",28693,19942,8751,Shruti,38,India,INR
1810,2025-05-22,Marketing,Contractors,South,Card,101349,48459,52890,Ravi,33,India,INR
1811,2025-12-12,Procurement,Maintenance,East,Card,86992,22032,64960,Tara,45,India,INR
1812,2025-11-11,HR,Contractors,Online,"Bank Transfer",39962,18838,21124,Amit,53,Online,Mixed
1813,2025-02-08,HR,Maintenance,Central,UPI,134803,102103,32700,Amit,53,India,INR
1814,2025-06-22,Sales,Training,Online,Card,39241,29108,10133,Sonia,12,Online,Mixed
1815,2025-07-08,Marketing,Advertising,International,"Bank Transfer",61706,33737,27969,Ravi,33,US,USD
1816,2025-12-21,Support,Advertising,Corporate,UPI,29298,15112,14186,Kabir,49,India,INR
1817,2025-10-20,Procurement,Software,East,Card,79545,48001,31544,Tara,45,India,INR
1818,2025-09-07,IT,Travel,West,UPI,47121,12085,35036,Neha,51,India,INR
1819,2025-12-18,R&D,Contractors,Corporate,UPI,69751,45151,24600,Divya,55,India,INR
1820,2025-06-04,Finance,Advertising,International,Cash,31271,17307,13964,Vikram,49,US,USD
1821,2025-05-03,Sales,Maintenance,International,UPI,9855,2447,7408,Sonia,12,US,USD
1822,2025-03-08,Finance,Supplies,North,Card,98831,70764,28067,Vikram,49,India,INR
1823,2025-04-05,Procurement,Training,Central,"Bank Transfer",126579,49748,76831,Tara,45,India,INR
1824,2025-12-12,IT,Maintenance,East,Card,51264,34378,16886,Neha,51,India,INR
1825,2025-04-22,Operations,Contractors,Central,UPI,71171,56912,14259,Karan,55,India,INR
1826,2025-02-26,Procurement,Software,International,Card,6884,2844,4040,Tara,45,US,USD
1827,2025-06-02,Operations,Supplies,East,Cash,88989,9167,79822,Karan,55,India,INR
1828,2025-05-12,Sales,Travel,Corporate,UPI,34209,7941,26268,Sonia,12,India,INR
1829,2025-08-24,Marketing,Utilities,Online,Cash,137016,54481,82535,Ravi,33,Online,Mixed
1830,2025-10-28,Marketing,Travel,North,Cash,9712,7532,2180,Ravi,33,India,INR
1831,2025-11-27,IT,Advertising,West,UPI,66857,50026,16831,Neha,51,India,INR
1832,2025-02-10,Support,Maintenance,East,Card,106068,3789,102279,Kabir,49,India,INR
1833,2025-06-22,Operations,Travel,East,UPI,21682,16058,5624,Karan,55,India,INR
1834,2025-12-17,Marketing,Advertising,South,Cash,111740,83773,27967,Ravi,33,India,INR
1835,2025-09-28,Legal,Supplies,West,Card,9601,2618,6983,Shruti,38,India,INR
1836,2025-01-02,HR,Training,East,Card,58629,46654,11975,Amit,53,India,INR
1837,2025-09-04,R&D,Contractors,South,Card,133486,35226,98260,Divya,55,India,INR
1838,2025-01-28,Procurement,Utilities,North,Card,37005,12940,24065,Tara,45,India,INR
1839,2025-06-28,Support,Contractors,South,UPI,45080,15119,29961,Kabir,49,India,INR
1840,2025-12-25,Marketing,Software,Online,"Bank Transfer",85239,2305,82934,Ravi,33,Online,Mixed
1841,2025-03-04,R&D,Utilities,Central,UPI,85259,52747,32512,Divya,55,India,INR
1842,2025-02-12,HR,Supplies,Online,"Bank Transfer",125907,57238,68669,Amit,53,Online,Mixed
1843,2025-02-15,Finance,Training,Online,UPI,55445,11350,44095,Vikram,49,Online,Mixed
1844,2025-02-19,Support,Supplies,West,UPI,105283,9235,96048,Kabir,49,India,INR
1845,2025-01-17,Finance,Travel,Corporate,UPI,88702,35368,53334,Vikram,49,India,INR
1846,2025-04-28,Finance,Software,Central,UPI,29967,10870,19097,Vikram,49,India,INR
1847,2025-02-14,Sales,Training,Corporate,UPI,116717,79283,37434,Sonia,12,India,INR
1848,2025-09-17,Finance,Travel,North,Card,99763,31763,68000,Vikram,49,India,INR
1849,2025-09-03,Sales,Maintenance,Corporate,Card,96755,71892,24863,Sonia,12,India,INR
1850,2025-08-07,Legal,Travel,South,Card,131246,23841,107405,Shruti,38,India,INR
1851,2025-12-22,Marketing,Maintenance,Central,"Bank Transfer",85257,58146,27111,Ravi,33,India,INR
1852,2025-10-27,IT,Contractors,North,"Bank Transfer",113595,21481,92114,Neha,51,India,INR
1853,2025-08-06,HR,Travel,North,"Bank Transfer",95353,29438,65915,Amit,53,India,INR
1854,2025-06-09,Finance,Travel,South,"Bank Transfer",78531,16963,61568,Vikram,49,India,INR
1855,2025-02-17,Operations,Advertising,Central,Card,11824,8521,3303,Karan,55,India,INR
1856,2025-04-10,Sales,Advertising,International,Card,142575,78941,63634,Sonia,12,US,USD
1857,2025-04-14,Marketing,Advertising,South,Card,54645,19625,35020,Ravi,33,India,INR
1858,2025-11-01,Operations,Advertising,East,Cash,58002,39305,18697,Karan,55,India,INR
1859,2025-12-25,Operations,Contractors,North,UPI,75703,42651,33052,Karan,55,India,INR
1860,2025-05-04,Finance,Utilities,Online,Cash,27808,17199,10609,Vikram,49,Online,Mixed
1861,2025-01-14,Finance,Contractors,West,Cash,145583,68631,76952,Vikram,49,India,INR
1862,2025-09-26,Finance,Supplies,North,Cash,86872,7971,78901,Vikram,49,India,INR
1863,2025-01-07,Marketing,Utilities,West,"Bank Transfer",18665,13258,5407,Ravi,33,India,INR
1864,2025-07-21,Legal,Supplies,Corporate,UPI,137137,64614,72523,Shruti,38,India,INR
1865,2025-10-09,Finance,Training,South,UPI,118890,91482,27408,Vikram,49,India,INR
1866,2025-01-13,IT,Advertising,Corporate,Cash,51417,11970,39447,Neha,51,India,INR
1867,2025-10-08,HR,Advertising,Corporate,UPI,105563,53316,52247,Amit,53,India,INR
1868,2025-05-08,IT,Software,International,"Bank Transfer",77244,9792,67452,Neha,51,US,USD
1869,2025-04-08,Finance,Advertising,Central,"Bank Transfer",53168,13476,39692,Vikram,49,India,INR
1870,2025-09-15,Finance,Software,South,UPI,107931,66987,40944,Vikram,49,India,INR
1871,2025-04-17,Finance,Advertising,East,UPI,117950,46420,71530,Vikram,49,India,INR
1872,2025-03-01,HR,Maintenance,International,UPI,132184,70195,61989,Amit,53,US,USD
1873,2025-03-08,Legal,Maintenance,Online,Cash,95706,28893,66813,Shruti,38,Online,Mixed
1874,2025-05-04,Legal,Travel,West,Cash,20519,14675,5844,Shruti,38,India,INR
1875,2025-02-16,Support,Travel,West,"Bank Transfer",107627,27885,79742,Kabir,49,India,INR
1876,2025-08-23,HR,Training,North,"Bank Transfer",15565,11984,3581,Amit,53,India,INR
1877,2025-12-09,Marketing,Contractors,Central,Card,132318,65448,66870,Ravi,33,India,INR
1878,2025-02-26,Operations,Contractors,Online,UPI,100948,52770,48178,Karan,55,Online,Mixed
1879,2025-05-03,HR,Contractors,Central,Cash,98862,42594,56268,Amit,53,India,INR
1880,2025-01-01,Sales,Training,East,Cash,108616,56400,52216,Sonia,12,India,INR
1881,2025-04-01,Marketing,Contractors,Online,Card,62061,46554,15507,Ravi,33,Online,Mixed
1882,2025-11-14,HR,Travel,Central,Cash,45372,33754,11618,Amit,53,India,INR
1883,2025-06-09,IT,Training,Online,"Bank Transfer",54933,30594,24339,Neha,51,Online,Mixed
1884,2025-05-12,Sales,Software,Central,Card,24090,16811,7279,Sonia,12,India,INR
1885,2025-01-26,Sales,Maintenance,West,Cash,43965,10555,33410,Sonia,12,India,INR
1886,2025-01-11,Support,Contractors,South,"Bank Transfer",75367,33871,41496,Kabir,49,India,INR
1887,2025-09-26,Sales,Maintenance,North,Cash,115439,57764,57675,Sonia,12,India,INR
1888,2025-04-14,Legal,Software,International,Card,97971,25692,72279,Shruti,38,US,USD
1889,2025-06-01,Support,Advertising,East,Cash,127215,11538,115677,Kabir,49,India,INR
1890,2025-02-21,IT,Utilities,Central,"Bank Transfer",32724,23241,9483,Neha,51,India,INR
1891,2025-02-28,Procurement,Maintenance,East,Cash,48682,21685,26997,Tara,45,India,INR
1892,2025-02-22,Operations,Training,Online,Cash,10126,6633,3493,Karan,55,Online,Mixed
1893,2025-03-18,Marketing,Software,West,Card,131969,19478,112491,Ravi,33,India,INR
1894,2025-10-14,HR,Maintenance,Corporate,Cash,105014,81620,23394,Amit,53,India,INR
1895,2025-05-04,R&D,Maintenance,South,Cash,148166,15358,132808,Divya,55,India,INR
1896,2025-04-09,IT,Supplies,West,Card,102178,66930,35248,Neha,51,India,INR
1897,2025-03-28,Legal,Software,South,"Bank Transfer",31470,13316,18154,Shruti,38,India,INR
1898,2025-02-27,Legal,Contractors,West,UPI,24674,13626,11048,Shruti,38,India,INR
1899,2025-12-09,Sales,Training,South,"Bank Transfer",27825,14445,13380,Sonia,12,India,INR
1900,2025-08-04,Sales,Contractors,East,UPI,60731,47839,12892,Sonia,12,India,INR
1901,2025-12-07,Support,Contractors,Central,UPI,41853,30833,11020,Kabir,49,India,INR
1902,2025-03-24,Legal,Supplies,North,UPI,146374,114489,31885,Shruti,38,India,INR
1903,2025-07-22,Support,Advertising,South,Card,103835,48067,55768,Kabir,49,India,INR
1904,2025-02-05,Operations,Supplies,North,UPI,88278,50649,37629,Karan,55,India,INR
1905,2025-04-06,Marketing,Supplies,East,Card,115797,51985,63812,Ravi,33,India,INR
1906,2025-03-23,Support,Supplies,Online,Cash,128084,70729,57355,Kabir,49,Online,Mixed
1907,2025-11-03,Sales,Utilities,South,Cash,28609,10982,17627,Sonia,12,India,INR
1908,2025-07-03,Legal,Software,South,"Bank Transfer",92477,17779,74698,Shruti,38,India,INR
1909,2025-05-16,HR,Supplies,Corporate,"Bank Transfer",26454,10797,15657,Amit,53,India,INR
1910,2025-03-12,Operations,Maintenance,East,"Bank Transfer",144697,27778,116919,Karan,55,India,INR
1911,2025-01-04,IT,Training,International,Card,62362,3095,59267,Neha,51,US,USD
1912,2025-11-27,R&D,Utilities,North,Cash,99980,15876,84104,Divya,55,India,INR
1913,2025-09-27,R&D,Training,South,UPI,135746,45952,89794,Divya,55,India,INR
1914,2025-05-27,HR,Maintenance,East,UPI,120126,13447,106679,Amit,53,India,INR
1915,2025-12-17,HR,Advertising,International,Cash,87420,25829,61591,Amit,53,US,USD
1916,2025-01-06,Marketing,Utilities,East,Cash,15477,9318,6159,Ravi,33,India,INR
1917,2025-03-19,HR,Utilities,International,Cash,101064,71334,29730,Amit,53,US,USD
1918,2025-05-03,Legal,Utilities,International,"Bank Transfer",110147,58493,51654,Shruti,38,US,USD
1919,2025-07-02,Support,Software,Corporate,Card,102291,44655,57636,Kabir,49,India,INR
1920,2025-12-28,HR,Supplies,Online,UPI,119206,32992,86214,Amit,53,Online,Mixed
1921,2025-08-08,Legal,Supplies,Online,UPI,34618,18004,16614,Shruti,38,Online,Mixed
1922,2025-05-23,R&D,Travel,Online,Cash,142603,94277,48326,Divya,55,Online,Mixed
1923,2025-07-24,Legal,Supplies,West,Cash,41046,11427,29619,Shruti,38,India,INR
1924,2025-11-10,Support,Utilities,South,"Bank Transfer",124811,83939,40872,Kabir,49,India,INR
1925,2025-02-09,Marketing,Advertising,Central,Cash,81906,7495,74411,Ravi,33,India,INR
1926,2025-03-05,Operations,Supplies,International,"Bank Transfer",79447,26192,53255,Karan,55,US,USD
1927,2025-02-13,HR,Maintenance,East,UPI,86326,48327,37999,Amit,53,India,INR
1928,2025-08-11,HR,Contractors,East,UPI,130139,36859,93280,Amit,53,India,INR
1929,2025-01-21,R&D,Travel,South,Cash,8890,6694,2196,Divya,55,India,INR
1930,2025-12-19,Support,Training,West,Cash,113690,11019,102671,Kabir,49,India,INR
1931,2025-05-20,Operations,Training,Corporate,"Bank Transfer",15148,9154,5994,Karan,55,India,INR
1932,2025-08-05,IT,Contractors,South,UPI,95353,34335,61018,Neha,51,India,INR
1933,2025-01-12,Sales,Maintenance,West,Cash,129258,60422,68836,Sonia,12,India,INR
1934,2025-01-12,HR,Software,East,"Bank Transfer",145144,45523,99621,Amit,53,India,INR
1935,2025-11-13,Legal,Training,East,"Bank Transfer",24391,5011,19380,Shruti,38,India,INR
1936,2025-07-19,Procurement,Maintenance,North,"Bank Transfer",96868,12515,84353,Tara,45,India,INR
1937,2025-09-14,Procurement,Software,West,UPI,113202,71863,41339,Tara,45,India,INR
1938,2025-02-11,R&D,Software,Online,Card,106208,16014,90194,Divya,55,Online,Mixed
1939,2025-08-07,Sales,Supplies,International,"Bank Transfer",33999,2620,31379,Sonia,12,US,USD
1940,2025-02-05,IT,Contractors,West,Card,143302,61464,81838,Neha,51,India,INR
1941,2025-01-24,Marketing,Supplies,International,Cash,74007,30211,43796,Ravi,33,US,USD
1942,2025-05-24,HR,Advertising,South,UPI,42564,29440,13124,Amit,53,India,INR
1943,2025-10-24,HR,Supplies,West,Cash,111015,12928,98087,Amit,53,India,INR
1944,2025-05-09,Operations,Supplies,Online,Card,87226,41682,45544,Karan,55,Online,Mixed
1945,2025-12-10,Support,Advertising,North,UPI,6948,4432,2516,Kabir,49,India,INR
1946,2025-05-09,Finance,Software,West,UPI,40757,4007,36750,Vikram,49,India,INR
1947,2025-04-11,Operations,Training,International,Cash,45871,24040,21831,Karan,55,US,USD
1948,2025-06-06,Legal,Utilities,West,UPI,92691,70593,22098,Shruti,38,India,INR
1949,2025-01-26,IT,Travel,West,"Bank Transfer",13248,9170,4078,Neha,51,India,INR
1950,2025-09-12,Legal,Contractors,International,Card,99450,41856,57594,Shruti,38,US,USD
1951,2025-07-01,HR,Contractors,Online,Card,70609,41223,29386,Amit,53,Online,Mixed
1952,2025-06-26,IT,Supplies,International,Card,132612,67907,64705,Neha,51,US,USD
1953,2025-11-18,R&D,Maintenance,West,Cash,87840,65241,22599,Divya,55,India,INR
1954,2025-03-28,Sales,Maintenance,Online,Card,72432,3786,68646,Sonia,12,Online,Mixed
1955,2025-01-03,Operations,Utilities,East,UPI,10691,7346,3345,Karan,55,India,INR
1956,2025-03-24,HR,Supplies,Central,UPI,118800,3511,115289,Amit,53,India,INR
1957,2025-09-12,Marketing,Supplies,Corporate,UPI,92771,48334,44437,Ravi,33,India,INR
1958,2025-04-15,R&D,Advertising,Central,UPI,84283,42206,42077,Divya,55,India,INR
1959,2025-06-17,Operations,Contractors,North,Cash,10160,3235,6925,Karan,55,India,INR
1960,2025-02-24,Procurement,Advertising,East,"Bank Transfer",47325,9255,38070,Tara,45,India,INR
1961,2025-05-27,Sales,Travel,South,Cash,59449,5533,53916,Sonia,12,India,INR
1962,2025-09-14,IT,Software,West,"Bank Transfer",124542,91409,33133,Neha,51,India,INR
1963,2025-05-25,Legal,Training,Corporate,Cash,76020,39727,36293,Shruti,38,India,INR
1964,2025-02-17,Marketing,Advertising,North,Card,43364,4010,39354,Ravi,33,India,INR
1965,2025-10-05,Legal,Utilities,Central,Card,147568,30659,116909,Shruti,38,India,INR
1966,2025-06-11,Operations,Travel,Corporate,Card,113018,89065,23953,Karan,55,India,INR
1967,2025-11-13,Sales,Software,Online,Cash,101896,3701,98195,Sonia,12,Online,Mixed
1968,2025-04-06,R&D,Supplies,South,UPI,72987,55572,17415,Divya,55,India,INR
1969,2025-03-28,Sales,Maintenance,Central,UPI,62964,5062,57902,Sonia,12,India,INR
1970,2025-12-05,Legal,Software,North,Card,142672,43579,99093,Shruti,38,India,INR
1971,2025-09-14,Operations,Supplies,South,"Bank Transfer",23663,11318,12345,Karan,55,India,INR
1972,2025-05-03,Legal,Supplies,West,UPI,73351,36669,36682,Shruti,38,India,INR
1973,2025-07-05,Marketing,Advertising,Online,UPI,68668,38515,30153,Ravi,33,Online,Mixed
1974,2025-12-22,Finance,Maintenance,International,UPI,76617,12894,63723,Vikram,49,US,USD
1975,2025-01-09,Finance,Travel,International,Card,66061,46428,19633,Vikram,49,US,USD
1976,2025-12-14,Procurement,Training,International,"Bank Transfer",123930,47052,76878,Tara,45,US,USD
1977,2025-05-26,IT,Training,West,Card,27897,16512,11385,Neha,51,India,INR
1978,2025-06-09,HR,Software,Central,UPI,108018,35038,72980,Amit,53,India,INR
1979,2025-06-15,Marketing,Advertising,Central,UPI,124713,76823,47890,Ravi,33,India,INR
1980,2025-11-08,Marketing,Utilities,South,UPI,44868,18452,26416,Ravi,33,India,INR
1981,2025-03-03,Operations,Training,Online,"Bank Transfer",136844,67140,69704,Karan,55,Online,Mixed
1982,2025-03-04,Procurement,Training,West,"Bank Transfer",80745,28936,51809,Tara,45,India,INR
1983,2025-06-27,Finance,Maintenance,South,Cash,21285,3155,18130,Vikram,49,India,INR
1984,2025-09-25,HR,Software,Central,"Bank Transfer",96467,66763,29704,Amit,53,India,INR
1985,2025-11-09,IT,Maintenance,North,Cash,31458,7798,23660,Neha,51,India,INR
1986,2025-10-12,Support,Utilities,East,Card,10050,2675,7375,Kabir,49,India,INR
1987,2025-10-12,Procurement,Software,Central,Card,24129,17174,6955,Tara,45,India,INR
1988,2025-10-08,Operations,Maintenance,North,Cash,116414,36664,79750,Karan,55,India,INR
1989,2025-10-09,Sales,Maintenance,Online,Cash,70192,9982,60210,Sonia,12,Online,Mixed
1990,2025-02-25,Support,Advertising,North,Cash,136667,74197,62470,Kabir,49,India,INR
1991,2025-11-06,Support,Supplies,Central,Cash,41748,6631,35117,Kabir,49,India,INR
1992,2025-10-20,Operations,Training,East,Cash,149801,20152,129649,Karan,55,India,INR
1993,2025-04-03,IT,Utilities,West,UPI,55149,27914,27235,Neha,51,India,INR
1994,2025-11-20,Procurement,Maintenance,Corporate,Card,55728,30897,24831,Tara,45,India,INR
1995,2025-03-26,Support,Training,North,Cash,28888,21850,7038,Kabir,49,India,INR
1996,2025-07-21,Operations,Advertising,Corporate,UPI,133551,14508,119043,Karan,55,India,INR
1997,2025-01-10,Support,Utilities,East,UPI,83237,35855,47382,Kabir,49,India,INR
1998,2025-11-05,R&D,Software,North,"Bank Transfer",129347,33499,95848,Divya,55,India,INR
1999,2025-03-07,Procurement,Training,South,Card,80152,39557,40595,Tara,45,India,INR
2000,2025-09-25,R&D,Utilities,East,Cash,57432,42203,15229,Divya,55,India,INR
